#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf61.7.100
#tb 0: 1/60
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 1080x1920
#sar 0: 1/1
#stream#, dts,        pts, duration,     size, hash
0,        716,        716,        1,  6220800, 9e656ac39d7ed75acdb1e9ca077015e7
0,        717,        717,        1,  6220800, 0e29635a28d38190b952a75ed89008f2
0,        718,        718,        1,  6220800, f63daf943bfb18f076a35f77f2e1c5f7
0,        719,        719,        1,  6220800, 8b252ddeb41ce7472a643cd6ce5f183b
0,        720,        720,        1,  6220800, 61068c661242d5dd01965c976727b5cb
0,        721,        721,        1,  6220800, 43e967effe65824af98f8b5bb2db41ce
0,        722,        722,        1,  6220800, c7f1867e59b343dbfec14fec28f8775a
0,        723,        723,        1,  6220800, a26ba2e3ae0628104bae7b1f84c33518
0,        724,        724,        1,  6220800, a8300ee1cc0ea01ba9be24e6b39bfb73
0,        725,        725,        1,  6220800, 9a553e7e39d37953a9d579001db285df
0,        726,        726,        1,  6220800, 93b5704c2e37f9ea73d4c9b26d376733
0,        727,        727,        1,  6220800, 06b5424eb97c2444d3d90430e2cc2213
0,        728,        728,        1,  6220800, 349a2ce3ceeae46633c89aef967f75eb
0,        729,        729,        1,  6220800, 8d67c97b8eb2f52886f7bc0ea492c153
0,        730,        730,        1,  6220800, 6b4e7aeb147b8a6634f679395eb9ba2e
0,        731,        731,        1,  6220800, 4f72b4fb101c7309769cf64d6117b6b4
0,        732,        732,        1,  6220800, f658710f56a24a4859300414964867e3
0,        733,        733,        1,  6220800, 61aa48e2d83e55f44722f35049e15108
0,        734,        734,        1,  6220800, 63d7d87a041952bd54aab8c29f0e9df4
0,        735,        735,        1,  6220800, 6901e587d6d956607808324a73db5cbc
0,        736,        736,        1,  6220800, a12c7c972492d3aa390fce3b776a58f4
0,        737,        737,        1,  6220800, fae759cc3fcd38ba089c7dce5a480a4b
0,        738,        738,        1,  6220800, 1e1bdd66a28e86a02f53c99889508fc1
0,        739,        739,        1,  6220800, f073733c64d9a26ca2bb8b5ef021f9b1
0,        740,        740,        1,  6220800, 02a11621c0bbd5b999dad77ab20a4f78
0,        741,        741,        1,  6220800, fe8d0bc8c66cd7c0b82bdd5f6cad76e5
0,        742,        742,        1,  6220800, f234bfd33c90acc6148b96d29bc7fcb3
0,        743,        743,        1,  6220800, 15414401dc6fea8b70ebb7893792d05e
0,        744,        744,        1,  6220800, 3aa8ce859c7f7e5d523100246d2ddbac
0,        745,        745,        1,  6220800, 2c1782c2d6c721cac911bdd3a8003001
0,        746,        746,        1,  6220800, 860d4b045d259acb15772793a8a514ef
0,        747,        747,        1,  6220800, 676d0247db0ccc27e0c6634083d16b61
0,        748,        748,        1,  6220800, 2255fdb0433ce647c5c9ca8978321fd7
0,        749,        749,        1,  6220800, 6017feb8000c15a030bb587a06649856
0,        750,        750,        1,  6220800, c17b1c008fe658a39ccb76da97c6aeb1
0,        751,        751,        1,  6220800, f96aa2d0ce638da7046014b5dce4de1b
0,        752,        752,        1,  6220800, 164437fa3548913ed1ca6e838706fb7d
0,        753,        753,        1,  6220800, f87086f86c31215aa0f7ed989012d756
0,        754,        754,        1,  6220800, e6dba60f3afc13f6f208b42f823a59da
0,        755,        755,        1,  6220800, 4b2507a8d614df7c1f99b4030f5bed56
0,        756,        756,        1,  6220800, 1285f2bc786bde394d9f54442e75da43
0,        757,        757,        1,  6220800, 3f8c12850a549657e0cad65b53eae0a6
0,        758,        758,        1,  6220800, 3e6a8e7e79ed2dccaa0ff359ece32114
0,        759,        759,        1,  6220800, df4b0f41531d3d765bb21cd8df10cf6d
0,        760,        760,        1,  6220800, 239a7002c5a52a3f62a1c7979021699b
0,        761,        761,        1,  6220800, 9a4d15c8de1685a8a3829eb77fa97057
0,        762,        762,        1,  6220800, 64073e806cb0c4da095280065d29b7a4
0,        763,        763,        1,  6220800, ef37f904b03d651e5ce01b2fc4daee4e
0,        764,        764,        1,  6220800, 5d60adae7ebcccba9b70be865895a737
0,        765,        765,        1,  6220800, fa46c45d82551e3d36fbfe445ec12de8
0,        766,        766,        1,  6220800, 89ef1c25c54778a591020320677555e8
0,        767,        767,        1,  6220800, e766c3dc6603faf11fad446a0ff1abf6
0,        768,        768,        1,  6220800, 51cb41d18263e3df8f3fcb8a5d6ea985
0,        769,        769,        1,  6220800, 79e3b5a19e4d7b8746504bc95f3934aa
0,        770,        770,        1,  6220800, f027b0519dfcf4d921cdcca36fc0e05d
0,        771,        771,        1,  6220800, 6e631f7045a6e7367d7c4553095a0197
0,        772,        772,        1,  6220800, cd54186e09264f4c9ff353f85f681e9d
0,        773,        773,        1,  6220800, 6136c2349f92102e08d7c608466beac2
0,        774,        774,        1,  6220800, b5bba2886aad0931588ac29cca010e70
0,        775,        775,        1,  6220800, b8db509546e8d9357738d544e099384c
0,        776,        776,        1,  6220800, 7929d2bd3443eee88cd0daba755aef64
0,        777,        777,        1,  6220800, 164eb295cb20db0a601dc9cc8cc54ba3
0,        778,        778,        1,  6220800, 372d5e69b9fad92710aa1c7781b4a66b
0,        779,        779,        1,  6220800, 6d9cf498c9569c77a0752cb374e799e9
0,        780,        780,        1,  6220800, e7966803bfdd7595ffd7622307d776b0
0,        781,        781,        1,  6220800, d39d9a692a6728572f709875366f0ea0
0,        782,        782,        1,  6220800, 6579be64f600258eadd3d43ce1a43a35
0,        783,        783,        1,  6220800, d634ffcbb2df78b6ddd94057387e1d49
0,        784,        784,        1,  6220800, 0bdd3759b7d32707d7f65e4bccf7a723
0,        785,        785,        1,  6220800, bb5256d0f173294ea108c0597d25a540
0,        786,        786,        1,  6220800, 207d6ce66b65ef9368398b4229b57ad1
0,        787,        787,        1,  6220800, 88c9986d2d8ad3c15f3ff3ad6697f21c
0,        788,        788,        1,  6220800, af70160bd14259105a1dd64a7f428835
0,        789,        789,        1,  6220800, 16ed72fa40b39850e26b1466ec3748cc
0,        790,        790,        1,  6220800, 76ba3553ae6bd23b0e01337298d20897
0,        791,        791,        1,  6220800, 7014c7e0af77c390caebf5a76f1110c2
0,        792,        792,        1,  6220800, 1c80af8dbee192512af02b645634016b
0,        793,        793,        1,  6220800, fe8bb2e7e713dedc95ce99ce9cc84887
0,        794,        794,        1,  6220800, 3bd1ea0b152d05d1d56b99fe465b2483
0,        795,        795,        1,  6220800, f2f0d0ac4909740fec7b2c4e6360202f
0,        796,        796,        1,  6220800, 523881390ad5b4f6a3893e5ba3b75aac
0,        797,        797,        1,  6220800, 7a37a0768ae83003e082d4ef731d02ee
0,        798,        798,        1,  6220800, bd548cd397b8ec5ad665e2842ed93f56
0,        799,        799,        1,  6220800, 2395c10795be3f8757ae2136f3092700
0,        800,        800,        1,  6220800, 2544bd8a51a06fc1a486d1b1e82f6784
0,        801,        801,        1,  6220800, 5064846a94afa995530242747d75a305
0,        802,        802,        1,  6220800, a116a3d1c01d6f6454df73e73eed5e6e
0,        803,        803,        1,  6220800, 28d1108dc071645c1c7c2fe0e1c6d5e7
0,        804,        804,        1,  6220800, 38e25a01a3856877e1810b2904244115
0,        805,        805,        1,  6220800, 31c28bb24a68b790edc941837dca5d96
0,        806,        806,        1,  6220800, ed843fb8b61f0dd5b4d3090208c36763
0,        807,        807,        1,  6220800, 82d094e524a4dfd7446dbf7e7b164c5d
0,        808,        808,        1,  6220800, c4f6599f801c1a78f9d6d5acba425470
0,        809,        809,        1,  6220800, ebb6a3798761dae788bdaeed124d78d3
0,        810,        810,        1,  6220800, 53d77e4976f87a43d110d5d58ad9d9e9
0,        811,        811,        1,  6220800, 165360af8d136286320c0c4cd80d4acf
0,        812,        812,        1,  6220800, 69a574bba030f0badbe8f0859f3aaa67
0,        813,        813,        1,  6220800, 1dc58b12fe5116d6ebcc0bb7d3b7e5e1
0,        814,        814,        1,  6220800, c22cdd33d0a7695e667ad34d2c6dbf93
0,        815,        815,        1,  6220800, 3a764dd83b63baadcae227180a9e148e
0,        816,        816,        1,  6220800, 0b570f41dfc8c804fbd24ac14e62478a
0,        817,        817,        1,  6220800, a9a762ef3a9608a8b76350da6f21b54e
0,        818,        818,        1,  6220800, 1f92ca15205e46d44a0debc651b5c788
0,        819,        819,        1,  6220800, bcab4b1e048b8c1c21f0d0ce6b59d45d
0,        820,        820,        1,  6220800, bb36c0a6b4374d4b6c311dd62d70b10e
0,        821,        821,        1,  6220800, fa93d81747bf3a5783e5739c67aee00d
0,        822,        822,        1,  6220800, 0889bc87d132b02518d1b32bd6f36115
0,        823,        823,        1,  6220800, b2b7c3183812fe917b8ebde5c52598f4
0,        824,        824,        1,  6220800, f7403dc37040cf7d1cfeb19d161493c4
0,        825,        825,        1,  6220800, f2ecc7aeeadc43023319a427eb6dc5e9
0,        826,        826,        1,  6220800, 0f197165230817628d62f6c53c13ac0e
0,        827,        827,        1,  6220800, 1565fb0b82affa97cf472a6ab9c19305
0,        828,        828,        1,  6220800, 051933260cda9d6a20c58c4307501e8f
0,        829,        829,        1,  6220800, 3f0d09ec186c138f8e10703031289bf8
0,        830,        830,        1,  6220800, d37946ab431ef64c959f88512b166875
0,        831,        831,        1,  6220800, ad8700c988962791ab47f271c48d710d
0,        832,        832,        1,  6220800, 495fc37c2a83818fe562a6667a7a78ee
0,        833,        833,        1,  6220800, 9235b54ee47e0bc63abb39bf4818dcff
0,        834,        834,        1,  6220800, 45719b49a9d138efbd0f572cc825080c
0,        835,        835,        1,  6220800, 8220ce74bc22a265600ac0043be1acb2
0,        836,        836,        1,  6220800, 95f869aaa317a9eabb75d84f93eb1c22
0,        837,        837,        1,  6220800, 0a17f6dd34f30a8c6fc46ce1aaa216b9
0,        838,        838,        1,  6220800, 06640e20716246621f0652a26d3b620d
0,        839,        839,        1,  6220800, 6693fbfb4e8bfde54f83bbf579a82228
0,        840,        840,        1,  6220800, 61182c89b4036506dd115135fff648c3
0,        841,        841,        1,  6220800, 8ba90a9190acd429677efc55bb879597
0,        842,        842,        1,  6220800, f6a9288fea06311a28ab79bb6f719854
0,        843,        843,        1,  6220800, d5a70e2cb0a094ef6e3ee60332af419a
0,        844,        844,        1,  6220800, 625284412a89cb5aaaf3c085c159dcff
0,        845,        845,        1,  6220800, f7106a213a516d7a639bbeb312dd6e04
0,        846,        846,        1,  6220800, 9419c6d24454fa94dbe376ab4159ea81
0,        847,        847,        1,  6220800, 79a097b01bdecfd7aad4758e6901c1ba
0,        848,        848,        1,  6220800, 754de6f85f3f7aa688c48a3686aac0d1
0,        849,        849,        1,  6220800, 2f761dc56ed9a19b4e6ac712e5e144a6
0,        850,        850,        1,  6220800, 291676f272c3ace8ecbfeb0757dbca7c
0,        851,        851,        1,  6220800, 3237393c6dd67fcaddff645b5363b6f9
0,        852,        852,        1,  6220800, fa2a4565763600c0dbca07be346065ce
0,        853,        853,        1,  6220800, 728675e63614c231ef8bd31aafcb2e8e
0,        854,        854,        1,  6220800, a4897793867e6247660e8891fdec815a
0,        855,        855,        1,  6220800, 560f46975be2b271150e3243551b04b4
0,        856,        856,        1,  6220800, 9472829cb317ecc48c61c778e93eab5f
0,        857,        857,        1,  6220800, b060350ae1a32d43ce36927e01ec6ab8
0,        858,        858,        1,  6220800, 2b7551bfb85e25217330f018d4fa278b
0,        859,        859,        1,  6220800, f24e171cf1f80023ddb22eb43c717f2d
0,        860,        860,        1,  6220800, 4a6d6c0ebec622142eba34ecfc708b5f
0,        861,        861,        1,  6220800, 633898278ad951d826cfb77b00367df6
0,        862,        862,        1,  6220800, ff013ea384f7a1b55c3ce81d60df6a9b
0,        863,        863,        1,  6220800, 50cee3ae4a7bbccfec05e89fa0c1a0c0
0,        864,        864,        1,  6220800, 64c2d47c9ea5fe560b9e8f283eea63aa
0,        865,        865,        1,  6220800, f337a1058f2c39b87379f4acc8f0d48b
0,        866,        866,        1,  6220800, 08cd1e06634aff2b349b3f9f152e4e0f
0,        867,        867,        1,  6220800, 0956167bfe5a25fa5eee817fc28bba68
0,        868,        868,        1,  6220800, 5d0981761d64b1dcf44438b0caa6a5c5
0,        869,        869,        1,  6220800, d300f5ecf49b4747ac811a6c95b1b72f
0,        870,        870,        1,  6220800, 737b0de2b1b230e33584de1019808fbe
0,        871,        871,        1,  6220800, 1b29d349213d9e90141c7acc0f7c33ab
0,        872,        872,        1,  6220800, d1e6fc50cba39c53c4f35721a7624808
0,        873,        873,        1,  6220800, 7ce375281fc6b7bd57564dbfae13cc83
0,        874,        874,        1,  6220800, 2685341e535e2a80f103d1ec0cf6af18
0,        875,        875,        1,  6220800, af431950b9223067d89e895e692d9966
0,        876,        876,        1,  6220800, 21c991d7a37616fcf456f8fed9448a2c
0,        877,        877,        1,  6220800, dd042c8fa07d86efb34831a753de75c7
0,        878,        878,        1,  6220800, a03b0c1f4f628902ed927c7872479e7e
0,        879,        879,        1,  6220800, c6cd32c659e0b4db0460c6753885dfc6
0,        880,        880,        1,  6220800, ecb741f158987225cc09ce1ef39c77db
0,        881,        881,        1,  6220800, 438303a1bb0540e14b7d3793a0c86f61
0,        882,        882,        1,  6220800, 1482b5490a67b93e376a88da58bc3d83
0,        883,        883,        1,  6220800, 7ded6a2bed214979a18026573e228f54
0,        884,        884,        1,  6220800, 2a6c169671894108542a73678a213edf
0,        885,        885,        1,  6220800, 792a7cc84a0336c1d0d2d3c0757c26e2
0,        886,        886,        1,  6220800, 53485a1a7c6debe4e875d3d971c4afeb
0,        887,        887,        1,  6220800, 51e23f5e517e3bf8e0e13aaf81b1dad6
0,        888,        888,        1,  6220800, 1b427d3b848eb594501045057af21dd7
0,        889,        889,        1,  6220800, 54e6280bea0cd40b28a75869e45d4340
0,        890,        890,        1,  6220800, c2360b8b3764261c290c5d4af36d7569
0,        891,        891,        1,  6220800, 1c90df9c3b8727609540e018e1699ae6
0,        892,        892,        1,  6220800, da2b56e2ab7192ae57725c7a3c58e839
0,        893,        893,        1,  6220800, 1a91b45ce89e66ee6f6dc00dd3666aaa
0,        894,        894,        1,  6220800, 86a4689203a43a267d0885543cdea2c8
0,        895,        895,        1,  6220800, 33c1eb5c9432167d18fb05c27d048096
0,        896,        896,        1,  6220800, fe2360e8ae3b278ed6278e61e639ab2e
0,        897,        897,        1,  6220800, c22a3750a105629d945dc6c6f06d7718
0,        898,        898,        1,  6220800, ddba5ff324b7e04d1ddb88dfafd4a48e
0,        899,        899,        1,  6220800, 1ebe6bc7ae38db6a22e719c8fd9d63c6
0,        900,        900,        1,  6220800, d675e63960e1a4db4b5dcada511966ed
0,        901,        901,        1,  6220800, ccad1576b6ff0b2faa60b564a5ffa908
0,        902,        902,        1,  6220800, 5200671348ac240a46004947772cbc20
0,        903,        903,        1,  6220800, 445f59bb3f6e7e3bcf53e6211be21fe2
0,        904,        904,        1,  6220800, d5da76a38a8e51be912ad69ccda74673
0,        905,        905,        1,  6220800, e395c439c8138dd0933e911e6fb57614
0,        906,        906,        1,  6220800, 5019c9ac58b567495874223ae8d3ed5b
0,        907,        907,        1,  6220800, de1cee359dd4bdd301dd1a5f09dd7972
0,        908,        908,        1,  6220800, 0cd7d368335104d2721458365740727a
0,        909,        909,        1,  6220800, 9acb5c6186c1fe2668fff8bec2fb2938
0,        910,        910,        1,  6220800, 7922a27cdfb01e5bd295fc3858a1051e
0,        911,        911,        1,  6220800, 3c0ad42746328086d98873c16af2e5f5
0,        912,        912,        1,  6220800, 677e781b90663b55e21a82d6af87d8d3
0,        913,        913,        1,  6220800, 7e3991c2ea11fff240242e6f84685a36
0,        914,        914,        1,  6220800, a77515a4cc0a5505d329b9e87e050f85
0,        915,        915,        1,  6220800, 51c559fabaf5e12b9916f33f02028add
0,        916,        916,        1,  6220800, 3508909e55dd1eee53ae87d6456b3caf
0,        917,        917,        1,  6220800, be663909472c3aa451f37e7f50c99f0a
0,        918,        918,        1,  6220800, 4d04e2f2431fb56e3865bfb7cdaf6067
0,        919,        919,        1,  6220800, 999114862dd28a29425f12ef9eeadcfb
0,        920,        920,        1,  6220800, cebf69fb5d8d40603d78296a6fc581e9
0,        921,        921,        1,  6220800, fdf9f6b3585515aa8a11fc6f562e7db9
0,        922,        922,        1,  6220800, 512f2d7d29f922f07f6809c9ad10e282
0,        923,        923,        1,  6220800, 45d257a240b23eb102d2f3a33e64bab5
0,        924,        924,        1,  6220800, f87a781c7426de25580dc93b46246de7
0,        925,        925,        1,  6220800, 353c7c17ea0c2e69d9c2dda56bb624de
0,        926,        926,        1,  6220800, 83a3633533fc6e6be67496baadcf270a
0,        927,        927,        1,  6220800, 78f54d36b6e6c9db81eb7cbe9140908d
0,        928,        928,        1,  6220800, fb758847a4edbb934dade7d989bcedc3
0,        929,        929,        1,  6220800, 1472f6f36e86b14fa68f19979049ca5a
0,        930,        930,        1,  6220800, 5737712b217975c33f3042159cb4cc90
0,        931,        931,        1,  6220800, 92c3132cab6177c0e91710c087bb9674
0,        932,        932,        1,  6220800, bcd6aff308eff0875123b99ac9c9beec
0,        933,        933,        1,  6220800, b138de32bd6952d5645a50e31102c739
0,        934,        934,        1,  6220800, 0fab537631e6fd698973a0041156c72a
0,        935,        935,        1,  6220800, 8f2bcb0899f0e3eb941ebb10d2ca72a1
0,        936,        936,        1,  6220800, 68ad49212a5bd42ebc06dde0a14cdf54
0,        937,        937,        1,  6220800, d6b85c4b729c3c9f9b4cbb0319846b64
0,        938,        938,        1,  6220800, 5d328faba336ae8ac103773d922824fa
0,        939,        939,        1,  6220800, eeb095521e3817737629ae9283e0873b
0,        940,        940,        1,  6220800, c5436acc83aadafbb4b9502972ac9890
0,        941,        941,        1,  6220800, cfdc43055066d903cf96c90f29013708
0,        942,        942,        1,  6220800, 46d0c22e18d16595ac54cd6c712a3d51
0,        943,        943,        1,  6220800, f98e7867471983e86c451607f9a2f4ec
0,        944,        944,        1,  6220800, 500f30aa6df9daf986872cf80b13cf3e
0,        945,        945,        1,  6220800, 5beeaf1af4ea0f297c5e5dabda055f6b
0,        946,        946,        1,  6220800, 4cb218363e8e82d5538f1d99d968c15a
0,        947,        947,        1,  6220800, 67fefab3bea117015169670991e28122
0,        948,        948,        1,  6220800, cb3d28e0b74d39bad265a095f94a1fbe
0,        949,        949,        1,  6220800, 5024fc243fc34fb8cbc2fc6e6aca6d71
0,        950,        950,        1,  6220800, 28c52a0aefbb7b4543b213c96f11a41e
0,        951,        951,        1,  6220800, 63111c90f58e5d08ac21f06924b6d89c
0,        952,        952,        1,  6220800, 0f2ec0476b6802e65e29a684e8f25aef
0,        953,        953,        1,  6220800, 00e87521442f2b94e9820f1e7a8f9ff0
0,        954,        954,        1,  6220800, 36c3d21144d600a025990d49cf5c737a
0,        955,        955,        1,  6220800, fd79684f7f4370d170792fa22b9dae82
0,        956,        956,        1,  6220800, cab0d8a1a0eb6403d691053b54abfa5e
0,        957,        957,        1,  6220800, f7f9d5a73d4eeec96dddfba95476f344
0,        958,        958,        1,  6220800, e9d37ca505a10f47dc9fd5bf7ac42a4f
0,        959,        959,        1,  6220800, 84567c2c9c6c79242d75820a9093df9f
0,        960,        960,        1,  6220800, f5a8e7df16e171a244855e95e6dba617
0,        961,        961,        1,  6220800, ca244d1d66f9cb5617f0fbeb5b39af26
0,        962,        962,        1,  6220800, 0a10fe0ea18b158e2afb3e97643925ff
0,        963,        963,        1,  6220800, cf59e81ea5c35ad2534d34990b91966a
0,        964,        964,        1,  6220800, f65c8ef8af183fdfac84e1a823861947
0,        965,        965,        1,  6220800, 3c29a35f9225186dffb6ec8c624d5797
0,        966,        966,        1,  6220800, 8f45d87e75afe6173381bb250e7478db
0,        967,        967,        1,  6220800, 67701e3a7aed32a3b6dc63ddf5457602
0,        968,        968,        1,  6220800, 6da193bd7263fa9c67b79c5639a8c658
0,        969,        969,        1,  6220800, 4a9dcfe62e270aec14083bfba2cda433
0,        970,        970,        1,  6220800, 6788db5a00d786db29dc631439730634
0,        971,        971,        1,  6220800, 4d7f733cd2a4728d28fee1b06fd82661
0,        972,        972,        1,  6220800, cfec58a247d959918c7f8be7dac85060
0,        973,        973,        1,  6220800, 9069b87b97bb04f670f1deb80655fc69
0,        974,        974,        1,  6220800, 4eaa40a48c42aed96f71d608a57dc83c
0,        975,        975,        1,  6220800, 686e06d86fe811eb0242fd1df052878b
0,        976,        976,        1,  6220800, 2afd0486f6cc6ef493c95d9dd679ccfd
0,        977,        977,        1,  6220800, 26acb6786a9b8925ff58b0ad78680237
0,        978,        978,        1,  6220800, 3b0ba645d77a2513a19721fc32bbdb6c
0,        979,        979,        1,  6220800, 5e6a28d9b57367e026998c3bbccb62df
0,        980,        980,        1,  6220800, 9fea6897462b9e87de050e0bf63497c3
0,        981,        981,        1,  6220800, 6be5180e6a3d52d60a84bb4e717f94fc
0,        982,        982,        1,  6220800, 8e033985bfb5e2aff8205fd1c716f90b
0,        983,        983,        1,  6220800, 03753a96d10c6730f82de271c3080092
0,        984,        984,        1,  6220800, a5ecffdbf0f3f8b4fb763fd97cc3e3c0
0,        985,        985,        1,  6220800, 2be17fe2fd899c0a5d175b16fd8ed9f4
0,        986,        986,        1,  6220800, 70421f12bba470d3cd3edd032bc691f5
0,        987,        987,        1,  6220800, 25ff77f52d1cb07d4b2e3e2356dcf142
0,        988,        988,        1,  6220800, f4a0d9b90937d61f5516cd696ebacbed
0,        989,        989,        1,  6220800, 30c786ad482e1b2368c18f8cc3aabd83
0,        990,        990,        1,  6220800, 80ee4c06fd68b522168e85aa2a527256
0,        991,        991,        1,  6220800, 2e6fb3131369ad2c12b97c81de06dbce
0,        992,        992,        1,  6220800, d85988d22cd760eec1509038496dfb1c
0,        993,        993,        1,  6220800, 0c4f345703c865c3dec9cea91a7bf81c
0,        994,        994,        1,  6220800, 8b55bb1dd13ed7edf6a0d837a6e03fed
0,        995,        995,        1,  6220800, c29789fb082a46e8355026c9af7cf5b2
0,        996,        996,        1,  6220800, b0ca39c0155d4dfc524e9b859ad51dc6
0,        997,        997,        1,  6220800, ee6b0fce2cf8c3dc1daf4bffe80fcf97
0,        998,        998,        1,  6220800, f1735fde9b50fccc5ea4c28ca567088e
0,        999,        999,        1,  6220800, f3513d0c6a83fcdd3b79f5cfeec054e4
0,       1000,       1000,        1,  6220800, 2de5f6f07d9179c295c5d101b7c92c4a
0,       1001,       1001,        1,  6220800, 097cf0c35194e508ece66f377eb7f678
0,       1002,       1002,        1,  6220800, 49bef51583e0f0572e1dbbf42e278753
0,       1003,       1003,        1,  6220800, dd9eeea19f9bf1d074e2182da552422c
0,       1004,       1004,        1,  6220800, 30b33d6fad334d6b5fe3221ef5f685be
0,       1005,       1005,        1,  6220800, 08e161b244d7b72f53c32fa723b9faab
0,       1006,       1006,        1,  6220800, cd54cf96c826b971e6d421315f6c4c38
0,       1007,       1007,        1,  6220800, 53501cdfe73643d4b1c39c98194e0fd3
0,       1008,       1008,        1,  6220800, cbd4f4436bc27cd97bd3ad780856c95e
0,       1009,       1009,        1,  6220800, 36048470764d5ebe4052ef516120255f
0,       1010,       1010,        1,  6220800, 6f2b5511afbde3f37fbbc356247aed5f
0,       1011,       1011,        1,  6220800, 17fc0e7626e8661fa7bc651c939c63f7
0,       1012,       1012,        1,  6220800, 11995a45324285d9f24d754c1c698ba5
0,       1013,       1013,        1,  6220800, b010638cc3ba4edfd27619643678d01f
0,       1014,       1014,        1,  6220800, 4e1ac7e81ff333177786de76c4b4464d
0,       1015,       1015,        1,  6220800, 1ea3929f3cf2ff023552733a2864ad49
0,       1016,       1016,        1,  6220800, b6163c49f7cc3760cfd057e7cf70a626
0,       1017,       1017,        1,  6220800, f5699a8b2105430bb1705970a51a4869
0,       1018,       1018,        1,  6220800, 3f2de62958d5b578544922eeb8ff2969
0,       1019,       1019,        1,  6220800, 1bc5b41d827cb5078b44f6fc1324d5bb
0,       1020,       1020,        1,  6220800, 76bacfb72c9e9f8fd7156bc86096ddba
0,       1021,       1021,        1,  6220800, 08825315e44eabd6089ba0752874198e
0,       1022,       1022,        1,  6220800, dbc23e46eef720db2def62f40b001835
0,       1023,       1023,        1,  6220800, 0e66e7eae42dec90e19722a03c376862
0,       1024,       1024,        1,  6220800, 5606af4d80bf4910e1cd209fabd3828c
0,       1025,       1025,        1,  6220800, a5b6c53599c3a259fc72f2499f84db36
0,       1026,       1026,        1,  6220800, e1b532c26f1a569c38c32a843c730315
0,       1027,       1027,        1,  6220800, e481228f0cc32c7954f9dd7deb41b2fd
0,       1028,       1028,        1,  6220800, 58a7f4b9e5d684210ee77899dfd4e860
0,       1029,       1029,        1,  6220800, 4d5bba63157ded9177c44878fcb52e76
0,       1030,       1030,        1,  6220800, a9c12d860241d27703fb0aa353a6e6c2
0,       1031,       1031,        1,  6220800, eda23fc90709e285b654ed864061cdd1
0,       1032,       1032,        1,  6220800, 063464a99a9990d18164f64e7d5976ee
0,       1033,       1033,        1,  6220800, e2b3f85a44c372be01207f66d3bec315
0,       1034,       1034,        1,  6220800, c3eb39a1a77cf9dc2fe3b04cd1c8c7d1
0,       1035,       1035,        1,  6220800, 1ef1c89e8969c1c2803d027c36cea6cb
0,       1036,       1036,        1,  6220800, cc80e2ba61749149639c56243224138d
0,       1037,       1037,        1,  6220800, 22f284bd24c5b3ab3b458b5fc509374b
0,       1038,       1038,        1,  6220800, 4986ca12a739dd09c250593863fd220d
0,       1039,       1039,        1,  6220800, 94b708f5b92a70ea42392a7d0fc48231
0,       1040,       1040,        1,  6220800, 1aeb7c5dbd546d2e0e5ae420d4943699
0,       1041,       1041,        1,  6220800, 176f91043c21a819490a1ae17a50376b
0,       1042,       1042,        1,  6220800, 84d17f2a5bf6424d8aad82c653e5f227
0,       1043,       1043,        1,  6220800, 97bcfd7383687345b196d864ec54b2cd
0,       1044,       1044,        1,  6220800, fd0cdce21104fee7fe904742a1e60622
0,       1045,       1045,        1,  6220800, 861e36370fddee4fa02d35e443dcb282
0,       1046,       1046,        1,  6220800, 33b17efe5a80fbd794b7efd5510d56ff
0,       1047,       1047,        1,  6220800, 527201f5461423f2e3ef5fd3bc82316a
0,       1048,       1048,        1,  6220800, 9f002b216617002340b8b822e2896bb9
0,       1049,       1049,        1,  6220800, 4fae2b4b313f4d9fd50ec1efd7e5e4ce
0,       1050,       1050,        1,  6220800, c1a8bfa6643c2c05233c9ce22ff6f5f7
0,       1051,       1051,        1,  6220800, 746269bf34186c1f32cd331eaf681e99
0,       1052,       1052,        1,  6220800, c3e261921ad7e5e7f2f0b558d4d806d7
0,       1053,       1053,        1,  6220800, f92aff705b0cffecf4caa69201f0d898
0,       1054,       1054,        1,  6220800, 4886152d1437a4eb8b05ee099e8c44b5
0,       1055,       1055,        1,  6220800, 51d9c88721d70cb35db60adddc394ea4
0,       1056,       1056,        1,  6220800, d7b5408def0de3778d35e2bb5adf4360
0,       1057,       1057,        1,  6220800, e6d61da43a084f6f5d43aee78da409e2
0,       1058,       1058,        1,  6220800, 5e19139429596778ac13e7d349582d89
0,       1059,       1059,        1,  6220800, 8b3c6ce64ddcf078fec00a2a4a9a0878
0,       1060,       1060,        1,  6220800, 4ebbae120b4743080199d6e188cf372e
0,       1061,       1061,        1,  6220800, 2ffa095728a339618effed71100f3a07
0,       1062,       1062,        1,  6220800, c89b9e4260aaf01c059d379317462bd0
0,       1063,       1063,        1,  6220800, f0021b81c2ad5790be9769ad744921e3
0,       1064,       1064,        1,  6220800, 8bcaa13187ee783cc809239c2ddf086c
0,       1065,       1065,        1,  6220800, f696f70b4c886e37ae3a48f81497eb40
0,       1066,       1066,        1,  6220800, f5d402a7cc4b9cecc83c2f7084d1f89b
0,       1067,       1067,        1,  6220800, eb84a27c9a4ca3348d1920b359b0b6a2
0,       1068,       1068,        1,  6220800, 4e43ef661e608f41f6af5646e091ce88
0,       1069,       1069,        1,  6220800, 00173c0984093500207a15c779df5947
